StudentId,STATEATTEND1,STATEATTEND2,STATE
4e8cf2c1-5458-452c-9863-46e27bea55b6,ACTSTATEATTEND1OH,,
4b6beefb-b228-45b1-adb3-f26f5ebd03ce,,,
2c1a3ce3-9d6e-4386-b9b0-459158d97d24,ACTSTATEATTEND1TN,,"DECSTATESC,DECSTATETN,DECSTATEVA"
9c47e8f9-45a3-433f-9d21-d27bbc010331,,,
ddebf76b-aaef-4286-b486-fc92618446b5,,,
f14899e4-c4ac-4c53-98cc-ec7988fa2922,,,
f1bd5763-ed2a-49b7-8883-cc9ac3cdb102,,,
c558bbba-bcef-4709-8589-4ee8d2bb5e72,,,
9f43e474-8116-47bf-8426-15e06a3a7dd7,ACTSTATEATTEND1CA,ACTSTATEATTEND2OTHER,"DECSTATECA,DECSTATEOR,DECSTATEWA"
80cfea7a-d4c2-4dab-80bd-0f7ceef8a2e4,ACTSTATEATTEND1NJ,ACTSTATEATTEND2NJ,"DECSTATENJ,DECSTATENY,DECSTATEPA"
848acd9c-45bc-4172-8593-f099cc830f4d,,,
f318124f-3441-4c01-b091-14bd5b7827e1,,,
17085fec-2809-4cc3-b976-bfc125c17dfa,ACTSTATEATTEND1AR,ACTSTATEATTEND2LA,"DECSTATEAR,DECSTATELA,DECSTATETX"
9dc80a48-8d27-4615-b032-f663233256a1,,,
88e4ed00-b3b1-4096-8382-82b127befdbb,,,DECSTATEOH
1802b5de-634e-4b72-ade0-981154848f09,,,DECSTATETX
a76eaf53-9389-4bf0-88a4-e9ab08862b84,,,"DECSTATECA,DECSTATEMI,DECSTATENY"
4cb0e591-d9b5-48ec-8e07-d411d6f84a4c,,,"DECSTATEGA,DECSTATENY,DECSTATESC"
271c4099-75cd-4d17-8208-42a808f20346,,,
83f1ebb9-124d-4c10-84ba-d38f929963cf,,,DECSTATETX
3ff3816c-98d8-410d-84d0-177ad2f35602,,,"DECSTATECA,DECSTATEIL,DECSTATEWI"
a1c03c8e-0667-4d77-86f6-b84989fbb8f1,,,"DECSTATELA,DECSTATERI,DECSTATETX"
b178d64a-6790-4c88-8717-c67b8ea599e4,,,
ede3c0c3-9e12-44a8-ba9f-629e443a9a4a,ACTSTATEATTEND1LA,,
2ba85ead-33e7-4248-8ffa-954e05b9fd58,ACTSTATEATTEND1GA,ACTSTATEATTEND2OTHER,
6eedd2f9-4e59-45f6-9cf3-4c97107576ce,,,
9917fa29-ac44-46bc-a0f7-3fc70ff2862f,,,"DECSTATEKS,DECSTATEMO,DECSTATEOH"
ccd73e0d-f739-46cb-ab57-46733ff1ba61,,,"DECSTATEMI,DECSTATENY"
9d283ef6-82ee-422c-be8b-744b980db926,,,
68547f2a-cb7c-4ef2-926a-312c24c02929,,,"DECSTATEGA,DECSTATENC,DECSTATESC"
361db93e-f280-476f-bf71-e9b334a166ec,ACTSTATEATTEND1WA,ACTSTATEATTEND2CA,
e69677de-7ecc-40af-b78f-8642a382f331,,,"DECSTATEFL,DECSTATEMI,DECSTATENY"
1f6d93c9-a984-433d-873b-e1d8af33ee31,ACTSTATEATTEND1TX,,
f3d0600a-baf0-4e1e-97be-ce1c884faa32,,,"DECSTATECA,DECSTATEFL,DECSTATENY"
244def9a-ae21-419c-a50d-281ee85d848e,,,"DECSTATECA,DECSTATEFL,DECSTATENY"
bcb956e6-fd2f-4907-b5c4-1f401a08b552,ACTSTATEATTEND1TX,ACTSTATEATTEND2FL,"DECSTATECA,DECSTATEFL,DECSTATEMN,DECSTATETX"
d486ce7a-ae1b-4312-80a3-94e63328f076,,,"DECSTATEAL,DECSTATEFL,DECSTATEMS"
903a6659-f682-4227-97a8-ed384dd9f928,,,
1d1efcf8-adb2-4cbf-a8c3-a94b0b238553,,,
4e47d560-7217-4ac0-ba7a-e721ab2665cb,,,"DECSTATEIA,DECSTATEMN,DECSTATEND"
f786bf71-a1e8-411b-b7ae-24a79c773bfc,,,"DECSTATEIL,DECSTATEMS,DECSTATEOH"
c394e8be-6673-4cea-956b-16f0d7d91215,,,
13a9c0ef-9b52-4725-9af6-df6c3b334465,,,"DECSTATECO,DECSTATETX,DECSTATEWY"
2f38d308-75d6-45dd-a12f-c7e2ac581041,,,"DECSTATEMT,DECSTATEOR,DECSTATEWA"
105fa0b8-c3f5-4f85-a9ba-a75997d6405a,ACTSTATEATTEND1WI,,
80535d15-a999-4ad9-9050-ebbc1f9361eb,ACTSTATEATTEND1GA,ACTSTATEATTEND2FL,"DECSTATEFL,DECSTATEGA,DECSTATEMD"
2b2a4f34-7e51-400d-bd66-7a96a37c83e2,ACTSTATEATTEND1TN,,
9740aa5c-d1bf-400a-a5b7-3e24fb174b4e,,,DECSTATENY
5c78e1e7-6b55-40c1-a28a-af198ba00897,,,
dfebe972-6b83-4330-82d0-d2661f7e3d0b,ACTSTATEATTEND1FL,ACTSTATEATTEND2FL,
44a5db85-51f2-47fe-9233-cf51f73813a0,,,
a899e1ec-fe2e-4527-9c89-fab28985af39,ACTSTATEATTEND1TX,,
bffb4582-fe91-48d8-a318-460c0f446fe0,,,
f8d65a4e-2488-4292-af91-287833014c66,ACTSTATEATTEND1CA,ACTSTATEATTEND2CA,
84dcfba0-5848-4b8b-944a-929fde26f423,,,
9c496a3b-e6fa-4a84-b3b0-0a2a66e44df5,,,
ffa5e8ad-1795-44e1-b6c3-bdb2eac95d89,,,
d4032d79-b1b3-442f-b1bf-3d83c06d06f4,,,
62a51d67-2f7e-473c-b6e6-276b9b656e5f,,,"DECSTATEAL,DECSTATECA,DECSTATENY"
dad566f4-7bc0-4258-bc57-b1f278170d8e,,,
f7505476-a29a-46ee-abe5-2322a92b033c,,,
286d02b1-5973-46fc-be39-41257f01766f,,,"DECSTATEAL,DECSTATELA,DECSTATEMS"
669f0722-e369-460d-94fb-b65830740f03,,,"DECSTATEDE,DECSTATENY,DECSTATEPA"
ec2b3d22-49ac-4a1c-a666-3cb643178087,ACTSTATEATTEND1CA,,
0d3956db-1249-4639-8751-fb3d3898876c,ACTSTATEATTEND1NY,ACTSTATEATTEND2NY,
607ee7e7-d326-43f8-af07-afd21db1f8fc,,,
48dcbf53-7ab8-44ed-9079-cb7d5a684591,,,"DECSTATEAL,DECSTATEGA,DECSTATETN"
0388ddfe-e9d2-4097-a53d-9de1258e3f0e,,,"DECSTATEMA,DECSTATENH,DECSTATEVT"
5f546e46-4eb5-4d67-956f-3e9055788b96,ACTSTATEATTEND1AR,ACTSTATEATTEND2NV,"DECSTATEAR,DECSTATECA,DECSTATEFL"
6cb9b106-8967-4e8d-9fd6-19c44f05518f,,,"DECSTATECA,DECSTATENV"
2e2dab45-1e6d-4b71-9099-c34740be6fc2,,,
0a02ef16-8a3d-408f-9c5c-8e49cbdd331f,,,"DECSTATECT,DECSTATEMA,DECSTATENH"
c0517ab8-f2b1-4e51-ae9f-f7f070660857,ACTSTATEATTEND1CA,ACTSTATEATTEND2OTHER,
17c9eaf9-dc47-451f-8a50-a32d0cd9d8b4,,,DECSTATEIL
7fc5083e-251b-47b9-a7c4-ddb34eb66bbc,,,"DECSTATECA,DECSTATEWA"
18ad36b3-5d38-4f7a-90c9-57d4f362b73c,,,
077859fe-a7f2-4282-a2c6-97fbd9885a30,ACTSTATEATTEND1TN,ACTSTATEATTEND2AL,
047c75d7-e369-43bb-9ad9-4352a4359167,,,
e0a7b65e-aafb-4fee-94ca-228eb7ba8224,,,
ed692391-96cb-4477-9c41-9b34abc1cc4c,,,
2334a50e-0d2d-4b3d-aa84-aebd903033c3,ACTSTATEATTEND1AL,,
f294e9f2-cfd2-498e-aa4e-b94ddbe04434,ACTSTATEATTEND1MN,ACTSTATEATTEND2WI,
6d7ae9ce-593d-41ad-931e-19c0025c49df,ACTSTATEATTEND1NY,ACTSTATEATTEND2OTHER,
304a8e26-5775-48f1-b0f7-8a2283fb41b9,ACTSTATEATTEND1OH,ACTSTATEATTEND2PA,"DECSTATENY,DECSTATEOH"
6d9f1688-b97e-4e7e-9b6e-cba135a42420,,,
8bab918c-9208-4bc9-a7be-068fc5270ceb,ACTSTATEATTEND1FL,ACTSTATEATTEND2FL,
e794d111-6ba8-4026-bfc4-8ba2d6423990,ACTSTATEATTEND1NY,,
977f4d95-a787-4139-839c-87f48ff3b57c,,,
ed2f4085-0588-48b4-b59c-5d3cd02e45e3,,,"DECSTATENC,DECSTATESC,DECSTATEVA"
469112e1-6a1c-4ca2-aae6-dd220fc366c7,,,DECSTATECA
044701bb-aabd-42aa-a259-7f74e3cd4f36,,,
e652d190-bbd2-4c63-8aaa-abcf92217e3f,ACTSTATEATTEND1OH,ACTSTATEATTEND2MI,"DECSTATEMI,DECSTATEOH,DECSTATEPA"
1a7d3305-79a2-42a6-a6b7-f11d94807cf2,,,
e45388a2-4386-4c64-9643-53e41f26711f,ACTSTATEATTEND1NM,ACTSTATEATTEND2CO,
e946b37f-76ed-4427-9acf-531a363f866a,,,"DECSTATEFL,DECSTATEOK,DECSTATETX"
6fc9c51f-1551-4efa-a88d-8fa564746f41,ACTSTATEATTEND1AL,,
cf0333eb-4b5b-489c-814a-080118c20653,ACTSTATEATTEND1WI,,
ee04c85a-4b2d-4a30-abc2-a49dbcc230a2,,,"DECSTATECA,DECSTATETX"
f49b0372-6754-4d17-a307-7b2b3f10140f,,,
2ea3946c-f724-40e8-b5b0-aae1aef12b72,,,
a578b4a9-e9ba-4789-ac0a-8958c0d9920c,,,"DECSTATENY,DECSTATETX"
27788581-cff9-4599-a323-d7f18ef64cb9,,,
4a26908b-e5a1-4348-af30-44cc7a48f9ba,,,
3d9d1152-68e8-4b26-99a5-6e45648f4519,,,
541f6f89-e166-4227-9181-d6979bff2f8a,ACTSTATEATTEND1WA,ACTSTATEATTEND2OTHER,DECSTATEWA
bb7ed1ad-6421-4784-b076-71a03fc1a125,,,
91d46831-2dd0-48c4-a6e2-03ab1e352eec,,,"DECSTATEOH,DECSTATEPA"
f43f7a89-9700-4881-b521-db3e8bc98754,,,"DECSTATEFL,DECSTATEGA,DECSTATEVA"
0e8320e5-3d09-4464-8769-f6dc27865779,,,
8df4ff86-db43-402b-92ec-28f490b3aa92,ACTSTATEATTEND1MN,ACTSTATEATTEND2ND,"DECSTATEMN,DECSTATESD,DECSTATEWI"
4c9e27c2-4214-42b2-bd3f-41bb52b91c4f,,,"DECSTATECA,DECSTATELA,DECSTATENY"
b6e43be4-c7af-4b76-9a2c-60cad99dbd11,,,
c4e66d78-d835-412a-a95a-eabbbc016fc2,,,
d538355d-9b2d-4f1c-8a73-46c1c783e5a4,,,DECSTATEFL
0203a629-5e09-4cb1-a62c-044b64739d22,,,
b3b2decd-72b7-4180-a114-97a3c78b6b14,ACTSTATEATTEND1AZ,,
1b31f3ab-e48c-4707-8fed-5db05bbad176,,,
df0671fc-5118-49ed-8112-c26457a00697,,,
c5df790d-58dc-4ae3-b8f4-ffe937f516f6,,,"DECSTATENY,DECSTATEPA"
af67adcd-476e-4510-b4ea-8c1259e8a0fc,ACTSTATEATTEND1CA,ACTSTATEATTEND2GA,"DECSTATECA,DECSTATEFL,DECSTATETX"
357c4223-7028-4519-803b-6503320ab488,ACTSTATEATTEND1KY,ACTSTATEATTEND2FL,
fb433c33-97e0-400f-99b2-49404bcd7dc6,,,"DECSTATECA,DECSTATECT,DECSTATENY"
18f4ac8b-4e9a-4208-b05c-af3865622140,,,"DECSTATECA,DECSTATEFL,DECSTATENY"
852edcbc-2294-4dbb-aa54-43b7521698df,ACTSTATEATTEND1GA,ACTSTATEATTEND2GA,"DECSTATEAL,DECSTATEFL,DECSTATEGA"
2a6284d2-2940-4be2-8605-25bae581a7f0,,,
f5a90b5a-5fa6-4ebe-9757-a8c4367a0c98,,,"DECSTATEIN,DECSTATEMI,DECSTATENY"
3419db87-7387-4543-9c84-59e743ecd7d1,,,
553b9f69-64c6-4b0f-821a-0f810dd8a417,,,"DECSTATECA,DECSTATEHI,DECSTATENY"
3e4709f6-8f19-44e8-9a6c-70a8b63de5d8,,,
d58aeda5-86a6-4d4b-b8c2-bda4ac2d9ce8,ACTSTATEATTEND1LA,ACTSTATEATTEND2LA,"DECSTATEFL,DECSTATELA"
8f58a59a-7c52-4a49-b7b1-85f9ea2f4c7d,,,"DECSTATECA,DECSTATEOR,DECSTATETX"
927e77aa-4bbc-4d71-a8c1-39a394dfcbce,,,"DECSTATENY,DECSTATESC,DECSTATETX"
e5fddf9f-6bfd-4ebc-aac9-5aebd93d94d2,,,"DECSTATENY,DECSTATEOH"
9ac13b1a-26e6-484a-a017-a0f4b16edc5f,,,"DECSTATEMD,DECSTATENY,DECSTATEPA"
